ItemName,ItemType,ItemGrade,ItemRequiredType,ItemRequiredGender,ItemRequiredClass,ItemSet,ItemRandomStatsId,ItemRequiredAmount,ItemImage,ItemShape,ItemEffect,ItemStackSize,ItemSlots,ItemWeight,ItemLightRange,ItemLightIntensity,ItemDurability,ItemPrice,ItemToolTip,StartItem,NeedIdentify,ShowGroupPickup,GlobalDropNotify,ClassBased,LevelBased,CanMine,CanFastRun,CanAwakening,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,StatAccuracy,StatAgility,StatHP,StatMP,StatAttackSpeed,StatLuck,StatBagWeight,StatHandWeight,StatWearWeight,StatReflect,StatStrong,StatHoly,StatFreezing,StatPoisonAttack,StatMagicResist,StatPoisonResist,StatHealthRecovery,StatSpellRecovery,StatPoisonRecovery,StatCriticalRate,StatCriticalDamage,StatMaxACRatePercent,StatMaxMACRatePercent,StatMaxDCRatePercent,StatMaxMCRatePercent,StatMaxSCRatePercent,StatAttackSpeedRatePercent,StatHPRatePercent,StatMPRatePercent,StatHPDrainRatePercent,StatExpRatePercent,StatItemDropRatePercent,StatGoldDropRatePercent,StatMineRatePercent,StatGemRatePercent,StatFishRatePercent,StatCraftRatePercent,StatSkillGainMultiplier,StatAttackBonus,StatLoverExpRatePercent,StatMentorDamageRatePercent,StatMentorExpRatePercent,StatDamageReductionPercent,StatEnergyShieldPercent,StatEnergyShieldHPGain,StatManaPenaltyPercent,StatTeleportManaPenaltyPercent,StatHero,BindDontDeathdrop,BindDontDrop,BindDontSell,BindDontStore,BindDontTrade,BindDontRepair,BindDontUpgrade,BindDestroyOnDrop,BindBreakOnDeath,BindBindOnEquip,BindNoSRepair,BindNoWeddingRing,BindUnableToRent,BindUnableToDisassemble,BindNoMail,BindNoHero,SpecialParalize,SpecialTeleport,SpecialClearRing,SpecialProtection,SpecialRevival,SpecialMuscle,SpecialFlame,SpecialHealing,SpecialProbe,SpecialSkill,SpecialNoDuraLoss,SpecialBlink,
青铜剑,Weapon,Common,Level,None,WarWizTao,None,1,5,31,2,0,1,0,7,0,0,8000,900,"",False,False,False,False,False,False,False,False,True,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
短剑,Weapon,Common,Level,None,WarWizTao,None,1,7,33,3,0,1,0,8,0,0,9000,1000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
铁剑,Weapon,Common,Level,None,WarWizTao,None,1,10,36,2,0,1,0,10,0,0,10000,1100,"",False,False,False,False,False,False,False,False,True,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
青铜斧,Weapon,Common,Level,None,WarWizTao,None,1,13,32,4,0,1,0,13,0,0,10000,1500,"",False,False,False,False,False,False,False,False,True,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
钢斧,Weapon,Common,Level,None,WarWizTao,None,1,16,67,4,0,1,0,15,0,0,12000,4000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
钢剑,Weapon,Common,Level,None,WarWizTao,None,1,19,34,8,0,1,0,20,0,0,19000,5000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
王子匕首,Weapon,Common,Level,None,WarWizTao,None,1,20,51,12,0,1,0,8,0,0,11000,5000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,8,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
火血剑,Weapon,Common,Level,None,WarWizTao,None,1,28,68,1,0,1,0,22,0,0,17000,25000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,9,15,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
地狱山刀,Weapon,Legendary,Level,None,None,None,1,52,1153,45,0,1,0,0,0,0,55000,1000000,"",False,False,True,False,True,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
地狱山刀1,Weapon,Legendary,Level,None,Warrior,None,1,52,1153,45,0,1,0,99,0,0,55000,1000000,"",False,False,True,False,True,False,False,False,True,0,0,0,0,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
地狱山刀2,Weapon,Legendary,Level,None,Wizard,None,1,52,1153,45,0,1,0,28,0,0,55000,1000000,"",False,False,True,False,True,False,False,False,True,0,0,0,0,7,26,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
地狱山刀3,Weapon,Legendary,Level,None,Taoist,None,1,52,1153,45,0,1,0,44,0,0,55000,1000000,"",False,False,True,False,True,False,False,False,True,0,0,0,0,9,33,0,0,4,12,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
地狱山刀4,Weapon,Legendary,Level,None,Assassin,None,1,52,3290,111,0,1,0,99,0,0,55000,1000000,"",False,False,True,False,True,False,False,False,True,0,0,0,0,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
地狱山刀5,Weapon,Legendary,Level,None,Archer,None,1,52,3402,212,0,1,0,56,0,0,55000,1000000,"",False,False,True,False,True,False,False,False,True,0,0,0,0,14,48,3,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
钩状剑,Weapon,Common,Level,None,WarWizTao,None,1,15,44,5,0,1,0,25,0,0,18000,4000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
武术剑,Weapon,Common,Level,None,WarWizTao,None,1,20,37,9,0,1,0,27,0,0,19000,6000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
力量斧,Weapon,Common,Level,None,WarWizTao,None,1,22,40,14,0,1,0,40,0,0,25000,10000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
净化者之剑,Weapon,Common,Level,None,WarWizTao,None,1,25,45,15,0,1,0,20,0,0,20000,8000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
大斧头,Weapon,Common,Level,None,WarWizTao,None,1,26,41,16,0,1,0,60,0,0,25000,20000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
裁决,Weapon,Common,Level,None,WarWizTao,None,1,29,55,21,0,1,0,75,0,0,32000,35000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,0,33,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
祖玛审判,Weapon,Rare,Level,None,WarWizTao,None,1,30,55,21,0,1,0,80,0,0,32000,50000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
龙剑,Weapon,Rare,MaxDC,None,WarWizTao,None,1,30,48,19,0,1,0,58,0,0,34000,30000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,7,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
屠龙刀,Weapon,Rare,Level,None,WarWizTao,None,1,34,57,29,0,1,0,99,0,0,33000,65000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,5,35,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
战魂之刃,Weapon,Rare,Level,None,WarWizTao,None,1,36,69,26,0,1,0,64,0,0,30000,55000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
屠龙者,Weapon,Rare,Level,None,WarWizTao,None,1,40,57,29,0,1,0,92,0,0,33000,75000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
战神之剑,Weapon,Mythical,Level,None,WarWizTao,None,1,43,72,32,0,1,0,73,0,0,35000,90000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
爆裂之剑,Weapon,Legendary,Level,None,WarWizTao,None,1,45,75,35,0,1,0,113,0,0,40000,90000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
冰封之剑,Weapon,Mythical,Level,None,WarWizTao,None,1,45,3330,52,0,1,0,98,0,0,37000,125000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,3,42,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
黑虎之锤,Weapon,Legendary,Level,None,WarWizTao,None,1,50,1150,51,0,1,0,137,0,0,50000,250000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
野蛮人之剑,Weapon,Legendary,Level,None,WarWizTao,None,1,65,1154,46,0,1,0,180,0,0,60000,250000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
三叉戟,Weapon,Common,Level,None,WarWizTao,None,1,15,39,6,0,1,0,12,0,0,12000,4000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,3,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
钩镰枪,Weapon,Common,Level,None,WarWizTao,None,1,20,49,10,0,1,0,13,0,0,12000,6000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,4,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
法师之杖,Weapon,Common,Level,None,WarWizTao,None,1,26,42,17,0,1,0,10,0,0,15000,20000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,5,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
血手剑,Weapon,Rare,MaxMC,None,WarWizTao,None,1,27,53,20,0,1,0,12,0,0,20000,40000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,16,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
祖玛法魂之杖,Weapon,Common,Level,None,WarWizTao,None,1,29,59,22,0,1,0,20,0,0,18000,35000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
法魂之杖,Weapon,Rare,Level,None,WarWizTao,None,1,30,59,22,0,1,0,20,0,0,18000,50000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
黑龙杖,Weapon,Rare,Level,None,WarWizTao,None,1,34,58,30,0,1,0,26,0,0,10000,65000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
魔法镰刀,Weapon,Rare,Level,None,WarWizTao,None,1,36,70,27,0,1,0,22,0,0,18000,55000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,5,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
龙杖,Weapon,Rare,Level,None,WarWizTao,None,1,40,58,30,0,1,0,26,0,0,10000,75000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,13,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
巫术之刃,Weapon,Mythical,Level,None,WarWizTao,None,1,43,73,33,0,1,0,26,0,0,20000,90000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,7,25,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
圣血之矛,Weapon,Mythical,Level,None,WarWizTao,None,1,45,77,36,0,1,0,26,0,0,10000,90000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,17,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
征服者之矛,Weapon,Legendary,Level,None,WarWizTao,None,1,45,3331,54,0,1,0,24,0,0,12000,95000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,3,15,4,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
洛托斯之杖,Weapon,Legendary,Level,None,WarWizTao,None,1,50,1151,39,0,1,0,27,0,0,10000,250000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,21,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
生死剑,Weapon,Legendary,Level,None,WarWizTao,None,1,65,1155,47,0,1,0,35,0,0,30000,250000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
弯刀,Weapon,Common,Level,None,WarWizTao,None,1,15,46,7,0,1,0,16,0,0,14000,4000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,5,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
克利斯之剑,Weapon,Common,Level,None,WarWizTao,None,1,20,47,11,0,1,0,20,0,0,17000,6000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,11,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
蛇形剑,Weapon,Common,Level,None,WarWizTao,None,1,26,38,18,0,1,0,26,0,0,24000,20000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,7,14,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
祖玛灵魂泉杖,Weapon,Common,Level,None,WarWizTao,None,1,29,52,23,0,1,0,15,0,0,25000,35000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,2,18,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
灵魂之泉魔杖,Weapon,Rare,Level,None,WarWizTao,None,1,30,52,23,0,1,0,15,0,0,25000,40000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,2,18,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
黑龙魂之剑,Weapon,Rare,Level,None,WarWizTao,None,1,34,56,31,0,1,0,40,0,0,22000,65000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,8,20,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
石竹扇,Weapon,Rare,Level,None,WarWizTao,None,1,36,71,28,0,1,0,12,0,0,18000,55000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,2,16,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
灵魂之剑,Weapon,Rare,Level,None,WarWizTao,None,1,40,56,31,0,1,0,40,0,0,22000,75000,"",False,False,True,False,False,False,False,False,True,0,0,0,0,8,22,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
